role,source,target,key,sentiment,reason,industry,status,time
part_of,Meeting_5,low_volume_crane_Travel_Harbor_Route_Solutions_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_5,low_volume_crane_Travel_Harbor_Route_Solutions,0,NA,NA,,NA,NA
part_of,Meeting_5,renaming_park_himark_Travel_Himark_City_Hall_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_5,renaming_park_himark_Meeting_5_Nominations_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_5,renaming_park_himark_Travel_Himark_City_Hall,0,NA,NA,,NA,NA
part_of,Meeting_5,renaming_park_himark_Meeting_5_Nominations,0,NA,NA,,NA,NA
part_of,Meeting_6,affordable_housing_Meeting_6_Sites_Proposal_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_6,affordable_housing_Meeting_6_Sites_Proposal,0,NA,NA,,NA,NA
part_of,Meeting_7,expanding_tourist_wharf_Meeting_7_Initial_Views_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_7,affordable_housing_Travel_Waveside_Townhomes_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_7,affordable_housing_Meeting_7_Debate_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_7,affordable_housing_Travel_Waveside_Townhomes,0,NA,NA,,NA,NA
part_of,Meeting_7,affordable_housing_Meeting_7_Debate,0,NA,NA,,NA,NA
part_of,Meeting_7,renaming_park_himark_Meeting_7_Announce_Name_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_7,renaming_park_himark_Meeting_7_Unveiling_Event_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_7,renaming_park_himark_Meeting_7_Announce_Name,0,NA,NA,,NA,NA
part_of,Meeting_7,renaming_park_himark_Meeting_7_Unveiling_Event,0,NA,NA,,NA,NA
part_of,Meeting_7,heritage_walking_tour_Meeting_7_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_7,heritage_walking_tour_Meeting_7_Outline,0,NA,NA,,NA,NA
part_of,Meeting_7,waterfront_market_Meeting_7_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_7,waterfront_market_Travel_Harbor_Edge_Grill_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_7,waterfront_market_Meeting_7_Benefits_Feasibility,0,NA,NA,,NA,NA
part_of,Meeting_7,waterfront_market_Travel_Harbor_Edge_Grill,0,NA,NA,,NA,NA
part_of,Meeting_7,concert_Meeting_7_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_7,concert_Meeting_7_Concert_Issues,0,NA,NA,,NA,NA
part_of,Meeting_8,expanding_tourist_wharf_Travel_Harbor_Route_Solutions_Discussion_Tourist,0,NA,NA,,NA,NA
part_of,Meeting_8,expanding_tourist_wharf_Meeting_8_Expand_Ideas_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,expanding_tourist_wharf_Travel_Harbor_Route_Solutions,0,NA,NA,,NA,NA
part_of,Meeting_8,statue_john_smoth_Meeting_8_Proposal_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,statue_john_smoth_Meeting_8_Proposal,0,NA,NA,,NA,NA
part_of,Meeting_8,new_crane_lomark_Travel_Blue_Wave_Shipping_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,new_crane_lomark_Meeting_8_Share_Findings_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,new_crane_lomark_Meeting_8_Share_Findings,0,NA,NA,,NA,NA
part_of,Meeting_8,low_volume_crane_Travel_Harbor_Route_Solutions_Completed_Discussion_Crane,0,NA,NA,,NA,NA
part_of,Meeting_8,low_volume_crane_Travel_Harbor_Builders_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,low_volume_crane_Travel_Haacklee_Assembly_Co_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,low_volume_crane_Meeting_8_Report_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,low_volume_crane_Meeting_8_Report,0,NA,NA,,NA,NA
part_of,Meeting_8,low_volume_crane_Travel_Harbor_Builders,0,NA,NA,,NA,NA
part_of,Meeting_8,low_volume_crane_Travel_Haacklee_Assembly_Co,0,NA,NA,,NA,NA
part_of,Meeting_8,affordable_housing_Travel_Waveside_Townhomes_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,affordable_housing_Meeting_8_Gather_Feedback_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,affordable_housing_Meeting_8_Feedback,0,NA,NA,,NA,NA
part_of,Meeting_8,renaming_park_himark_Travel_Himark_City_Hall_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,renaming_park_himark_Travel_Anchor_Way_Grill_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,renaming_park_himark_Travel_Sailors_Perch_Light_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,renaming_park_himark_Meeting_8_Compile_Nominations_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,renaming_park_himark_Meeting_8_Compile_Nominations,0,NA,NA,,NA,NA
part_of,Meeting_8,name_inspection_office_Meeting_8_Importance_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,name_inspection_office_Meeting_8_Proposal_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,name_inspection_office_Travel_Lomark_Civic_Plaza_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,name_inspection_office_Meeting_8_Importance,0,NA,NA,,NA,NA
part_of,Meeting_8,name_inspection_office_Meeting_8_Proposal,0,NA,NA,,NA,NA
part_of,Meeting_8,name_inspection_office_Travel_Lomark_Civic_Plaza,0,NA,NA,,NA,NA
part_of,Meeting_8,heritage_walking_tour_Travel_Captain_Market_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,heritage_walking_tour_Meeting_8_Proposal_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,heritage_walking_tour_Travel_Captain_Market,0,NA,NA,,NA,NA
part_of,Meeting_8,heritage_walking_tour_Meeting_8_Proposal,0,NA,NA,,NA,NA
part_of,Meeting_8,waterfront_market_Travel_Harborfront_Market_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,waterfront_market_Meeting_8_Gather_Feedback_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,waterfront_market_Travel_Harborfront_Market,0,NA,NA,,NA,NA
part_of,Meeting_8,waterfront_market_Meeting_8_Gather_Feedback,0,NA,NA,,NA,NA
part_of,Meeting_8,concert_Travel_Packland_Elementary_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,concert_Travel_Paakland_Elementary,0,NA,NA,,NA,NA
part_of,Meeting_9,expanding_tourist_wharf_Travel_Harbor_Route_Solutions_Completed_Discussion_Tourist,0,NA,NA,,NA,NA
part_of,Meeting_9,expanding_tourist_wharf_Meeting_9_Start_Report_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,expanding_tourist_wharf_Meeting_9_Report,0,NA,NA,,NA,NA
part_of,Meeting_9,statue_john_smoth_Travel_The_Bait_Stich_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,statue_john_smoth_Meeting_9_Gather_Feedback_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,statue_john_smoth_Travel_The_Bait_Stich,0,NA,NA,,NA,NA
part_of,Meeting_9,statue_john_smoth_Meeting_9_Feedback,0,NA,NA,,NA,NA
part_of,Meeting_9,low_volume_crane_Travel_Harbor_Builders_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,low_volume_crane_Travel_Haacklee_Assembly_Co_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,affordable_housing_Travel_Tidewater_Flats_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,affordable_housing_Meeting_9_Invite_Developers_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,affordable_housing_Travel_Tidewater_Flats,0,NA,NA,,NA,NA
part_of,Meeting_9,affordable_housing_Meeting_9_Invite_Developers,0,NA,NA,,NA,NA
part_of,Meeting_9,name_inspection_office_Travel_Lomark_Civic_Plaza_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,name_inspection_office_Meeting_9_Community_Vote_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,name_inspection_office_Meeting_9_Community_Vote,0,NA,NA,,NA,NA
part_of,Meeting_9,heritage_walking_tour_Travel_Captain_Market_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,heritage_walking_tour_Meeting_9_Report_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,heritage_walking_tour_Meeting_9_Take_Action_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,heritage_walking_tour_Meeting_9_Report,0,NA,NA,,NA,NA
part_of,Meeting_9,heritage_walking_tour_Meeting_9_Take_Action,0,NA,NA,,NA,NA
part_of,Meeting_9,waterfront_market_Travel_Harborfront_Market_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,waterfront_market_Travel_Harbor_Edge_Grill_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,waterfront_market_Meeting_9_Report_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,waterfront_market_Meeting_9_Report,0,NA,NA,,NA,NA
part_of,Meeting_10,expanding_tourist_wharf_Meeting_10_Report_Update_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_10,statue_john_smoth_Travel_The_Bait_Stich_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_10,statue_john_smoth_Meeting_10_Presentation_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_10,statue_john_smoth_Meeting_10_Presentation,0,NA,NA,,NA,NA
part_of,Meeting_10,affordable_housing_Travel_Tidewater_Flats_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_10,affordable_housing_Meeting_10_Travel_Findings_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_10,affordable_housing_Meeting_10_Housing_Proposal,0,NA,NA,,NA,NA
part_of,Meeting_10,name_harbor_area_Meeting_10_Historical_Significance_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_10,name_harbor_area_Meeting_10_Historical_Significance,0,NA,NA,,NA,NA
part_of,Meeting_10,marine_life_deck_Meeting_10_Initial_Ideas_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_10,marine_life_deck_Meeting_10_Initial_Ideas,0,NA,NA,,NA,NA
part_of,Meeting_11,expanding_tourist_wharf_Meeting_11_Report_Update_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_11,name_harbor_area_Travel_The_Bait_Stich_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_11,name_harbor_area_Meeting_11_Harbor_Odyssey_Tours_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_11,name_harbor_area_Meeting_11_Draft_Names_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_11,name_harbor_area_Travel_The_Bait_Stich,0,NA,NA,,NA,NA
part_of,Meeting_11,name_harbor_area_Travel_Harbor_Odyssey_Tours,0,NA,NA,,NA,NA
part_of,Meeting_11,name_harbor_area_Meeting_11_Draft_Names,0,NA,NA,,NA,NA
part_of,Meeting_11,marine_life_deck_Travel_Tropics_Environmental_Hub_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_11,marine_life_deck_Meeting_11_Feedback_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_11,marine_life_deck_Meeting_11_Feedback,0,NA,NA,,NA,NA
part_of,Meeting_11,marine_life_deck_Travel_Tropics_Environmental_Hub,0,NA,NA,,NA,NA
part_of,Meeting_12,name_harbor_area_Travel_The_Bait_Stich_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_12,name_harbor_area_Travel_Harbor_Odyssey_Tours_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_12,name_harbor_area_Meeting_12_Public_Opinion_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_12,name_harbor_area_Meeting_12_Public_Opinion,0,NA,NA,,NA,NA
part_of,Meeting_12,marine_life_deck_Travel_Tropics_Environmental_Hub_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_12,marine_life_deck_Meeting_12_Environmental_Impact_Report_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_12,marine_life_deck_Meeting_12_Detailed_Proposal_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_12,marine_life_deck_Meeting_12_Environmental_Impact_Report,0,NA,NA,,NA,NA
part_of,Meeting_12,marine_life_deck_Meeting_12_Detailed_Proposal,0,NA,NA,,NA,NA
part_of,Meeting_14,name_harbor_area_Meeting_14_Finalize_Name_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_14,name_harbor_area_Meeting_14_Finalize_Name,0,NA,NA,,NA,NA
part_of,Meeting_14,name_inspection_office_Meeting_14_Announcement_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_14,name_inspection_office_Meeting_14_Announcement,0,NA,NA,,NA,NA
part_of,Meeting_16,concert_Travel_Paakland_Elementary_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_16,concert_Meeting_16_Feedback_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_16,concert_Meeting_16_Road_Closures_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_16,concert_Meeting_16_Communication_Complaints_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_16,concert_Meeting_16_Feedback,0,NA,NA,,NA,NA
part_of,Meeting_16,concert_Meeting_16_Road_Closures,0,NA,NA,,NA,NA
part_of,Meeting_16,concert_Meeting_16_Communication_Complaints,0,NA,NA,,NA,NA
about,expanding_tourist_wharf_Meeting_7_Initial_Views_Discussion,expanding_tourist_wharf,0,NA,NA,,NA,NA
participant,expanding_tourist_wharf_Meeting_7_Initial_Views_Discussion,Tours Central Ticketing,0,1,More tourism so more tickets sold.,,NA,NA
participant,expanding_tourist_wharf_Meeting_7_Initial_Views_Discussion,Paackland Container Inc.,0,-0.5,Tourism is a competitor for the same resources.,,NA,NA
participant,expanding_tourist_wharf_Meeting_7_Initial_Views_Discussion,Seal,0,0.1,"Seems like headache, but if other people are willing to do the work.",,NA,NA
about,expanding_tourist_wharf_Travel_Harbor_Route_Solutions_Discussion_Tourist,expanding_tourist_wharf_Travel_Harbor_Route_Solutions,0,NA,NA,,introduced,NA
about,expanding_tourist_wharf_Travel_Harbor_Route_Solutions_Discussion_Tourist,expanding_tourist_wharf,0,NA,NA,,NA,NA
participant,expanding_tourist_wharf_Travel_Harbor_Route_Solutions_Discussion_Tourist,Simone Kat,0,0.5,Supports tourism growth,,NA,NA
refers_to,expanding_tourist_wharf_Travel_Harbor_Route_Solutions_Discussion_Tourist,35889363,0,NA,NA,,NA,NA
plan,expanding_tourist_wharf_Travel_Harbor_Route_Solutions,expanding_tourist_wharf,0,NA,NA,,NA,NA
travel,expanding_tourist_wharf_Travel_Harbor_Route_Solutions,35889363,0,NA,NA,,NA,NA
participant,expanding_tourist_wharf_Travel_Harbor_Route_Solutions,Simone Kat,0,0.5,Supports tourism growth,,NA,NA
about,expanding_tourist_wharf_Meeting_8_Expand_Ideas_Discussion,expanding_tourist_wharf,0,NA,NA,,NA,NA
participant,expanding_tourist_wharf_Meeting_8_Expand_Ideas_Discussion,Tours Central Ticketing,0,1,More tourism so more tickets sold.,,NA,NA
participant,expanding_tourist_wharf_Meeting_8_Expand_Ideas_Discussion,Paackland Container Inc.,0,-0.5,Tourism is a competitor for the same resources.,,NA,NA
participant,expanding_tourist_wharf_Meeting_8_Expand_Ideas_Discussion,Seal,0,0.1,"Seems like headache, but if other people are willing to do the work.",,NA,NA
about,expanding_tourist_wharf_Travel_Harbor_Route_Solutions_Completed_Discussion_Tourist,expanding_tourist_wharf_Travel_Harbor_Route_Solutions,0,NA,NA,,completed,NA
about,expanding_tourist_wharf_Travel_Harbor_Route_Solutions_Completed_Discussion_Tourist,expanding_tourist_wharf,0,NA,NA,,NA,NA
participant,expanding_tourist_wharf_Travel_Harbor_Route_Solutions_Completed_Discussion_Tourist,Simone Kat,0,0.5,Supports tourism growth,,NA,NA
refers_to,expanding_tourist_wharf_Travel_Harbor_Route_Solutions_Completed_Discussion_Tourist,35889363,0,NA,NA,,NA,NA
about,expanding_tourist_wharf_Meeting_9_Start_Report_Discussion,expanding_tourist_wharf_Meeting_9_Report,0,NA,NA,,planned,NA
about,expanding_tourist_wharf_Meeting_9_Start_Report_Discussion,expanding_tourist_wharf,0,NA,NA,,NA,NA
participant,expanding_tourist_wharf_Meeting_9_Start_Report_Discussion,Teddy Goldstein,0,-0.5,Seen as prioritizing tourism over fishing-related infrastructure.,,NA,NA
participant,expanding_tourist_wharf_Meeting_9_Start_Report_Discussion,Seal,0,0.1,"Seems like headache, but if other people are willing to do the work.",,NA,NA
plan,expanding_tourist_wharf_Meeting_9_Report,expanding_tourist_wharf,0,NA,NA,,NA,NA
participant,expanding_tourist_wharf_Meeting_9_Report,Teddy Goldstein,0,-0.5,Seen as prioritizing tourism over fishing-related infrastructure.,,NA,NA
participant,expanding_tourist_wharf_Meeting_9_Report,Seal,0,0.1,"Seems like headache, but if other people are willing to do the work.",,NA,NA
about,expanding_tourist_wharf_Meeting_10_Report_Update_Discussion,expanding_tourist_wharf_Meeting_9_Report,0,NA,NA,,in_progress,NA
about,expanding_tourist_wharf_Meeting_10_Report_Update_Discussion,expanding_tourist_wharf,0,NA,NA,,NA,NA
participant,expanding_tourist_wharf_Meeting_10_Report_Update_Discussion,Teddy Goldstein,0,-0.5,Seen as prioritizing tourism over fishing-related infrastructure.,,NA,NA
about,expanding_tourist_wharf_Meeting_11_Report_Update_Discussion,expanding_tourist_wharf_Meeting_9_Report,0,NA,NA,,Completed,NA
about,expanding_tourist_wharf_Meeting_11_Report_Update_Discussion,expanding_tourist_wharf,0,NA,NA,,NA,NA
participant,expanding_tourist_wharf_Meeting_11_Report_Update_Discussion,Teddy Goldstein,0,-0.5,Seen as prioritizing tourism over fishing-related infrastructure.,,NA,NA
about,statue_john_smoth_Meeting_8_Proposal_Discussion,statue_john_smoth_Meeting_8_Proposal,0,NA,NA,,introduced,NA
about,statue_john_smoth_Meeting_8_Proposal_Discussion,statue_john_smoth,0,NA,NA,,NA,NA
participant,statue_john_smoth_Meeting_8_Proposal_Discussion,Daughters of Port Grove,0,1,Historical recognition aligns with tourism interests.,,NA,NA
participant,statue_john_smoth_Meeting_8_Proposal_Discussion,Tante Titan,0,1,Loves ceremonial gestures and believes they can have a positive impact.,,NA,NA
plan,statue_john_smoth_Meeting_8_Proposal,statue_john_smoth,0,NA,NA,,NA,NA
participant,statue_john_smoth_Meeting_8_Proposal,Daughters of Port Grove,0,1,Historical recognition aligns with tourism interests.,,NA,NA
participant,statue_john_smoth_Meeting_8_Proposal,Tante Titan,0,1,Loves ceremonial gestures and believes they can have a positive impact.,,NA,NA
about,statue_john_smoth_Travel_The_Bait_Stich_Discussion,statue_john_smoth_Travel_The_Bait_Stich,0,NA,NA,,introduced,NA
about,statue_john_smoth_Travel_The_Bait_Stich_Discussion,statue_john_smoth,0,NA,NA,,NA,NA
participant,statue_john_smoth_Travel_The_Bait_Stich_Discussion,Seal,0,0.2,Appreciates historical recognition but sees limited practical benefit.,,NA,NA
refers_to,statue_john_smoth_Travel_The_Bait_Stich_Discussion,2519420987,0,NA,NA,,NA,NA
plan,statue_john_smoth_Travel_The_Bait_Stich,statue_john_smoth,0,NA,NA,,NA,NA
travel,statue_john_smoth_Travel_The_Bait_Stich,2519420987,0,NA,NA,,NA,NA
participant,statue_john_smoth_Travel_The_Bait_Stich,Seal,0,0.2,Appreciates historical recognition but sees limited practical benefit.,,NA,NA
about,statue_john_smoth_Meeting_9_Gather_Feedback_Discussion,statue_john_smoth_Meeting_9_Feedback,0,NA,NA,,introduced,NA
about,statue_john_smoth_Meeting_9_Gather_Feedback_Discussion,statue_john_smoth,0,NA,NA,,NA,NA
participant,statue_john_smoth_Meeting_9_Gather_Feedback_Discussion,Tante Titan,0,1,Loves ceremonial gestures and believes they can have a positive impact.,,NA,NA
plan,statue_john_smoth_Meeting_9_Feedback,statue_john_smoth,0,NA,NA,,NA,NA
participant,statue_john_smoth_Meeting_9_Feedback,Tante Titan,0,1,Loves ceremonial gestures and believes they can have a positive impact.,,NA,NA
about,statue_john_smoth_Travel_The_Bait_Stich_Completed_Discussion,statue_john_smoth_Travel_The_Bait_Stich,0,NA,NA,,completed,NA
about,statue_john_smoth_Travel_The_Bait_Stich_Completed_Discussion,statue_john_smoth,0,NA,NA,,NA,NA
participant,statue_john_smoth_Travel_The_Bait_Stich_Completed_Discussion,Tante Titan,0,1,Loves ceremonial gestures and believes they can have a positive impact.,,NA,NA
refers_to,statue_john_smoth_Travel_The_Bait_Stich_Completed_Discussion,2519420987,0,NA,NA,,NA,NA
about,statue_john_smoth_Meeting_10_Presentation_Discussion,statue_john_smoth_Meeting_10_Presentation,0,NA,NA,,completed,NA
about,statue_john_smoth_Meeting_10_Presentation_Discussion,statue_john_smoth,0,NA,NA,,NA,NA
participant,statue_john_smoth_Meeting_10_Presentation_Discussion,Tante Titan,0,1,Loves ceremonial gestures and believes they can have a positive impact.,,NA,NA
plan,statue_john_smoth_Meeting_10_Presentation,statue_john_smoth,0,NA,NA,,NA,NA
participant,statue_john_smoth_Meeting_10_Presentation,Tante Titan,0,1,Loves ceremonial gestures and believes they can have a positive impact.,,NA,NA
about,deep_fishing_dock_Meeting_2_Importance_Discussion,deep_fishing_dock,0,NA,NA,,NA,NA
participant,deep_fishing_dock_Meeting_2_Importance_Discussion,High Seas Fishing Inc.,0,NA,NA,,NA,NA
participant,deep_fishing_dock_Meeting_2_Importance_Discussion,Tours Central Ticketing,0,NA,NA,,NA,NA
about,deep_fishing_dock_Travel_High_Seas_Fishing_Inc_Discussion,deep_fishing_dock_Travel_High_Seas_Fishing_Inc,0,NA,NA,,planned,NA
about,deep_fishing_dock_Travel_High_Seas_Fishing_Inc_Discussion,deep_fishing_dock,0,NA,NA,,NA,NA
participant,deep_fishing_dock_Travel_High_Seas_Fishing_Inc_Discussion,Simone Kat,0,NA,NA,,NA,NA
refers_to,deep_fishing_dock_Travel_High_Seas_Fishing_Inc_Discussion,3753651731,0,NA,NA,,NA,NA
plan,deep_fishing_dock_Travel_High_Seas_Fishing_Inc,deep_fishing_dock,0,NA,NA,,NA,NA
travel,deep_fishing_dock_Travel_High_Seas_Fishing_Inc,3753651731,0,NA,NA,,NA,NA
participant,deep_fishing_dock_Travel_High_Seas_Fishing_Inc,Simone Kat,0,NA,NA,,NA,NA
about,deep_fishing_dock_Meeting_3_Maintenance_Plan_Discussion,deep_fishing_dock_Meeting_3_Maintenance_Plan,0,NA,NA,,planned,NA
about,deep_fishing_dock_Meeting_3_Maintenance_Plan_Discussion,deep_fishing_dock,0,NA,NA,,NA,NA
participant,deep_fishing_dock_Meeting_3_Maintenance_Plan_Discussion,Teddy Goldstein,0,NA,NA,,NA,NA
participant,deep_fishing_dock_Meeting_3_Maintenance_Plan_Discussion,Industrial Shipping,0,NA,NA,,NA,NA
plan,deep_fishing_dock_Meeting_3_Maintenance_Plan,deep_fishing_dock,0,NA,NA,,NA,NA
