role,source,target,key,sentiment,reason,industry,status,time
part_of,Meeting_7,heritage_walking_tour_Meeting_7_Outline,0,NA,NA,,NA,NA
part_of,Meeting_7,waterfront_market_Meeting_7_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_7,waterfront_market_Travel_Harbor_Edge_Grill_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_7,waterfront_market_Travel_Harbor_Edge_Grill,0,NA,NA,,NA,NA
part_of,Meeting_8,expanding_tourist_wharf_Travel_Harbor_Route_Solutions_Discussion_Tourist,0,NA,NA,,NA,NA
part_of,Meeting_8,expanding_tourist_wharf_Meeting_8_Expand_Ideas_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,expanding_tourist_wharf_Travel_Harbor_Route_Solutions,0,NA,NA,,NA,NA
part_of,Meeting_8,statue_john_smoth_Meeting_8_Proposal_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,statue_john_smoth_Meeting_8_Proposal,0,NA,NA,,NA,NA
part_of,Meeting_8,new_crane_lomark_Travel_Blue_Wave_Shipping_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,low_volume_crane_Travel_Harbor_Route_Solutions_Completed_Discussion_Crane,0,NA,NA,,NA,NA
part_of,Meeting_8,low_volume_crane_Travel_Harbor_Builders_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,low_volume_crane_Travel_Haacklee_Assembly_Co_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,low_volume_crane_Meeting_8_Report_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,low_volume_crane_Meeting_8_Report,0,NA,NA,,NA,NA
part_of,Meeting_8,low_volume_crane_Travel_Harbor_Builders,0,NA,NA,,NA,NA
part_of,Meeting_8,low_volume_crane_Travel_Haacklee_Assembly_Co,0,NA,NA,,NA,NA
part_of,Meeting_8,affordable_housing_Meeting_8_Gather_Feedback_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,affordable_housing_Meeting_8_Feedback,0,NA,NA,,NA,NA
part_of,Meeting_8,renaming_park_himark_Travel_Himark_City_Hall_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,name_inspection_office_Meeting_8_Importance_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,name_inspection_office_Meeting_8_Proposal_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,name_inspection_office_Meeting_8_Importance,0,NA,NA,,NA,NA
part_of,Meeting_8,name_inspection_office_Travel_Lomark_Civic_Plaza,0,NA,NA,,NA,NA
part_of,Meeting_8,heritage_walking_tour_Travel_Captain_Market_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,heritage_walking_tour_Meeting_8_Proposal_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_8,heritage_walking_tour_Travel_Captain_Market,0,NA,NA,,NA,NA
part_of,Meeting_8,heritage_walking_tour_Meeting_8_Proposal,0,NA,NA,,NA,NA
part_of,Meeting_9,expanding_tourist_wharf_Travel_Harbor_Route_Solutions_Completed_Discussion_Tourist,0,NA,NA,,NA,NA
part_of,Meeting_9,expanding_tourist_wharf_Meeting_9_Start_Report_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,expanding_tourist_wharf_Meeting_9_Report,0,NA,NA,,NA,NA
part_of,Meeting_9,statue_john_smoth_Travel_The_Bait_Stich_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,statue_john_smoth_Travel_The_Bait_Stich,0,NA,NA,,NA,NA
part_of,Meeting_9,low_volume_crane_Travel_Harbor_Builders_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,low_volume_crane_Travel_Haacklee_Assembly_Co_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,affordable_housing_Meeting_9_Invite_Developers_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,affordable_housing_Meeting_9_Invite_Developers,0,NA,NA,,NA,NA
part_of,Meeting_9,name_inspection_office_Travel_Lomark_Civic_Plaza_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,heritage_walking_tour_Travel_Captain_Market_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,heritage_walking_tour_Meeting_9_Report_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,heritage_walking_tour_Meeting_9_Take_Action_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_9,heritage_walking_tour_Meeting_9_Report,0,NA,NA,,NA,NA
part_of,Meeting_9,heritage_walking_tour_Meeting_9_Take_Action,0,NA,NA,,NA,NA
part_of,Meeting_9,waterfront_market_Travel_Harbor_Edge_Grill_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_10,name_harbor_area_Meeting_10_Historical_Significance_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_10,name_harbor_area_Meeting_10_Historical_Significance,0,NA,NA,,NA,NA
part_of,Meeting_10,marine_life_deck_Meeting_10_Initial_Ideas_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_10,marine_life_deck_Meeting_10_Initial_Ideas,0,NA,NA,,NA,NA
part_of,Meeting_11,marine_life_deck_Travel_Tropics_Environmental_Hub_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_11,marine_life_deck_Meeting_11_Feedback_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_11,marine_life_deck_Meeting_11_Feedback,0,NA,NA,,NA,NA
part_of,Meeting_11,marine_life_deck_Travel_Tropics_Environmental_Hub,0,NA,NA,,NA,NA
part_of,Meeting_12,marine_life_deck_Travel_Tropics_Environmental_Hub_Completed_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_12,marine_life_deck_Meeting_12_Detailed_Proposal_Discussion,0,NA,NA,,NA,NA
part_of,Meeting_12,marine_life_deck_Meeting_12_Detailed_Proposal,0,NA,NA,,NA,NA
about,expanding_tourist_wharf_Meeting_7_Initial_Views_Discussion,expanding_tourist_wharf,0,NA,NA,,NA,NA
participant,expanding_tourist_wharf_Meeting_7_Initial_Views_Discussion,Tours Central Ticketing,0,1,More tourism so more tickets sold.,,NA,NA
participant,expanding_tourist_wharf_Meeting_7_Initial_Views_Discussion,Paackland Container Inc.,0,-0.5,Tourism is a competitor for the same resources.,,NA,NA
participant,expanding_tourist_wharf_Meeting_7_Initial_Views_Discussion,Seal,0,0.1,"Seems like headache, but if other people are willing to do the work.",,NA,NA
about,expanding_tourist_wharf_Travel_Harbor_Route_Solutions_Discussion_Tourist,expanding_tourist_wharf_Travel_Harbor_Route_Solutions,0,NA,NA,,introduced,NA
about,expanding_tourist_wharf_Travel_Harbor_Route_Solutions_Discussion_Tourist,expanding_tourist_wharf,0,NA,NA,,NA,NA
participant,expanding_tourist_wharf_Travel_Harbor_Route_Solutions_Discussion_Tourist,Simone Kat,0,0.5,Supports tourism growth,,NA,NA
refers_to,expanding_tourist_wharf_Travel_Harbor_Route_Solutions_Discussion_Tourist,35889363,0,NA,NA,,NA,NA
plan,expanding_tourist_wharf_Travel_Harbor_Route_Solutions,expanding_tourist_wharf,0,NA,NA,,NA,NA
travel,expanding_tourist_wharf_Travel_Harbor_Route_Solutions,35889363,0,NA,NA,,NA,NA
participant,expanding_tourist_wharf_Travel_Harbor_Route_Solutions,Simone Kat,0,0.5,Supports tourism growth,,NA,NA
about,expanding_tourist_wharf_Meeting_8_Expand_Ideas_Discussion,expanding_tourist_wharf,0,NA,NA,,NA,NA
participant,expanding_tourist_wharf_Meeting_8_Expand_Ideas_Discussion,Tours Central Ticketing,0,1,More tourism so more tickets sold.,,NA,NA
participant,expanding_tourist_wharf_Meeting_8_Expand_Ideas_Discussion,Paackland Container Inc.,0,-0.5,Tourism is a competitor for the same resources.,,NA,NA
participant,expanding_tourist_wharf_Meeting_8_Expand_Ideas_Discussion,Seal,0,0.1,"Seems like headache, but if other people are willing to do the work.",,NA,NA
about,expanding_tourist_wharf_Travel_Harbor_Route_Solutions_Completed_Discussion_Tourist,expanding_tourist_wharf_Travel_Harbor_Route_Solutions,0,NA,NA,,completed,NA
about,expanding_tourist_wharf_Travel_Harbor_Route_Solutions_Completed_Discussion_Tourist,expanding_tourist_wharf,0,NA,NA,,NA,NA
participant,expanding_tourist_wharf_Travel_Harbor_Route_Solutions_Completed_Discussion_Tourist,Simone Kat,0,0.5,Supports tourism growth,,NA,NA
refers_to,expanding_tourist_wharf_Travel_Harbor_Route_Solutions_Completed_Discussion_Tourist,35889363,0,NA,NA,,NA,NA
about,expanding_tourist_wharf_Meeting_9_Start_Report_Discussion,expanding_tourist_wharf_Meeting_9_Report,0,NA,NA,,planned,NA
about,expanding_tourist_wharf_Meeting_9_Start_Report_Discussion,expanding_tourist_wharf,0,NA,NA,,NA,NA
participant,expanding_tourist_wharf_Meeting_9_Start_Report_Discussion,Seal,0,0.1,"Seems like headache, but if other people are willing to do the work.",,NA,NA
plan,expanding_tourist_wharf_Meeting_9_Report,expanding_tourist_wharf,0,NA,NA,,NA,NA
participant,expanding_tourist_wharf_Meeting_9_Report,Seal,0,0.1,"Seems like headache, but if other people are willing to do the work.",,NA,NA
about,statue_john_smoth_Meeting_8_Proposal_Discussion,statue_john_smoth_Meeting_8_Proposal,0,NA,NA,,introduced,NA
about,statue_john_smoth_Meeting_8_Proposal_Discussion,statue_john_smoth,0,NA,NA,,NA,NA
participant,statue_john_smoth_Meeting_8_Proposal_Discussion,Daughters of Port Grove,0,1,Historical recognition aligns with tourism interests.,,NA,NA
plan,statue_john_smoth_Meeting_8_Proposal,statue_john_smoth,0,NA,NA,,NA,NA
participant,statue_john_smoth_Meeting_8_Proposal,Daughters of Port Grove,0,1,Historical recognition aligns with tourism interests.,,NA,NA
about,statue_john_smoth_Travel_The_Bait_Stich_Discussion,statue_john_smoth_Travel_The_Bait_Stich,0,NA,NA,,introduced,NA
about,statue_john_smoth_Travel_The_Bait_Stich_Discussion,statue_john_smoth,0,NA,NA,,NA,NA
participant,statue_john_smoth_Travel_The_Bait_Stich_Discussion,Seal,0,0.2,Appreciates historical recognition but sees limited practical benefit.,,NA,NA
refers_to,statue_john_smoth_Travel_The_Bait_Stich_Discussion,2519420987,0,NA,NA,,NA,NA
plan,statue_john_smoth_Travel_The_Bait_Stich,statue_john_smoth,0,NA,NA,,NA,NA
travel,statue_john_smoth_Travel_The_Bait_Stich,2519420987,0,NA,NA,,NA,NA
participant,statue_john_smoth_Travel_The_Bait_Stich,Seal,0,0.2,Appreciates historical recognition but sees limited practical benefit.,,NA,NA
about,deep_fishing_dock_Meeting_2_Importance_Discussion,deep_fishing_dock,0,NA,NA,,NA,NA
participant,deep_fishing_dock_Meeting_2_Importance_Discussion,High Seas Fishing Inc.,0,NA,NA,,NA,NA
participant,deep_fishing_dock_Meeting_2_Importance_Discussion,Tours Central Ticketing,0,NA,NA,,NA,NA
about,deep_fishing_dock_Travel_High_Seas_Fishing_Inc_Discussion,deep_fishing_dock_Travel_High_Seas_Fishing_Inc,0,NA,NA,,planned,NA
about,deep_fishing_dock_Travel_High_Seas_Fishing_Inc_Discussion,deep_fishing_dock,0,NA,NA,,NA,NA
participant,deep_fishing_dock_Travel_High_Seas_Fishing_Inc_Discussion,Simone Kat,0,NA,NA,,NA,NA
refers_to,deep_fishing_dock_Travel_High_Seas_Fishing_Inc_Discussion,3753651731,0,NA,NA,,NA,NA
plan,deep_fishing_dock_Travel_High_Seas_Fishing_Inc,deep_fishing_dock,0,NA,NA,,NA,NA
travel,deep_fishing_dock_Travel_High_Seas_Fishing_Inc,3753651731,0,NA,NA,,NA,NA
participant,deep_fishing_dock_Travel_High_Seas_Fishing_Inc,Simone Kat,0,NA,NA,,NA,NA
about,deep_fishing_dock_Meeting_3_Maintenance_Plan_Discussion,deep_fishing_dock_Meeting_3_Maintenance_Plan,0,NA,NA,,planned,NA
about,deep_fishing_dock_Meeting_3_Maintenance_Plan_Discussion,deep_fishing_dock,0,NA,NA,,NA,NA
participant,deep_fishing_dock_Meeting_3_Maintenance_Plan_Discussion,Industrial Shipping,0,NA,NA,,NA,NA
plan,deep_fishing_dock_Meeting_3_Maintenance_Plan,deep_fishing_dock,0,NA,NA,,NA,NA
participant,deep_fishing_dock_Meeting_3_Maintenance_Plan,Industrial Shipping,0,NA,NA,,NA,NA
about,deep_fishing_dock_Travel_High_Seas_Fishing_Inc_Completed_Discussion,deep_fishing_dock_Travel_High_Seas_Fishing_Inc,0,NA,NA,,completed,NA
about,deep_fishing_dock_Travel_High_Seas_Fishing_Inc_Completed_Discussion,deep_fishing_dock,0,NA,NA,,NA,NA
participant,deep_fishing_dock_Travel_High_Seas_Fishing_Inc_Completed_Discussion,Simone Kat,0,NA,NA,,NA,NA
refers_to,deep_fishing_dock_Travel_High_Seas_Fishing_Inc_Completed_Discussion,3753651731,0,NA,NA,,NA,NA
about,deep_fishing_dock_Meeting_4_Findings_Report_Discussion,deep_fishing_dock_Meeting_4_Findings_Report,0,NA,NA,,planned,NA
about,deep_fishing_dock_Meeting_4_Findings_Report_Discussion,deep_fishing_dock,0,NA,NA,,NA,NA
participant,deep_fishing_dock_Meeting_4_Findings_Report_Discussion,Industrial Shipping,0,NA,NA,,NA,NA
plan,deep_fishing_dock_Meeting_4_Findings_Report,deep_fishing_dock,0,NA,NA,,NA,NA
participant,deep_fishing_dock_Meeting_4_Findings_Report,Industrial Shipping,0,NA,NA,,NA,NA
about,new_crane_lomark_Meeting_4_Cost_Analysis_Discussion,new_crane_lomark_Meeting_4_Cost_Analysis,0,NA,NA,,completed,NA
about,new_crane_lomark_Meeting_4_Cost_Analysis_Discussion,new_crane_lomark,0,NA,NA,,NA,NA
participant,new_crane_lomark_Meeting_4_Cost_Analysis_Discussion,Industrial Shipping,0,1,"Primarily benefits large vessel operations, which are essential for the organization.",,NA,NA
participant,new_crane_lomark_Meeting_4_Cost_Analysis_Discussion,Tours Central Ticketing,0,-1,"Primarily benefits fishing operations, not tourism.",,NA,NA
participant,new_crane_lomark_Meeting_4_Cost_Analysis_Discussion,Saltwater Serenades,0,-1,"Primarily benefits fishing operations, not tourism.",,NA,NA
plan,new_crane_lomark_Meeting_4_Cost_Analysis,new_crane_lomark,0,NA,NA,,NA,NA
participant,new_crane_lomark_Meeting_4_Cost_Analysis,Industrial Shipping,0,1,"Primarily benefits large vessel operations, which are essential for the organization.",,NA,NA
participant,new_crane_lomark_Meeting_4_Cost_Analysis,Tours Central Ticketing,0,-1,"Primarily benefits fishing operations, not tourism.",,NA,NA
participant,new_crane_lomark_Meeting_4_Cost_Analysis,Saltwater Serenades,0,-1,"Primarily benefits fishing operations, not tourism.",,NA,NA
about,new_crane_lomark_Travel_Blue_Wave_Shipping_Discussion,new_crane_lomark_Travel_Blue_Wave_Shipping,0,NA,NA,,planned,NA
about,new_crane_lomark_Travel_Blue_Wave_Shipping_Discussion,new_crane_lomark,0,NA,NA,,NA,NA
participant,new_crane_lomark_Travel_Blue_Wave_Shipping_Discussion,Simone Kat,0,-0.5,"Primarily benefits large vessel operations, with limited relevance to tourism",,NA,NA
refers_to,new_crane_lomark_Travel_Blue_Wave_Shipping_Discussion,491334376,0,NA,NA,,NA,NA
plan,new_crane_lomark_Travel_Blue_Wave_Shipping,new_crane_lomark,0,NA,NA,,NA,NA
travel,new_crane_lomark_Travel_Blue_Wave_Shipping,491334376,0,NA,NA,,NA,NA
participant,new_crane_lomark_Travel_Blue_Wave_Shipping,Simone Kat,0,-0.5,"Primarily benefits large vessel operations, with limited relevance to tourism",,NA,NA
about,new_crane_lomark_Travel_Blue_Wave_Shipping_Completed_Discussion,new_crane_lomark_Travel_Blue_Wave_Shipping,0,NA,NA,,completed,NA
about,new_crane_lomark_Travel_Blue_Wave_Shipping_Completed_Discussion,new_crane_lomark,0,NA,NA,,NA,NA
participant,new_crane_lomark_Travel_Blue_Wave_Shipping_Completed_Discussion,Simone Kat,0,-0.5,"Primarily benefits large vessel operations, with limited relevance to tourism",,NA,NA
refers_to,new_crane_lomark_Travel_Blue_Wave_Shipping_Completed_Discussion,491334376,0,NA,NA,,NA,NA
about,fish_vacuum_Meeting_1_Introduction_Discussion,fish_vacuum_Meeting_1_Introduction,0,NA,NA,,completed,NA
about,fish_vacuum_Meeting_1_Introduction_Discussion,fish_vacuum,0,NA,NA,,NA,NA
participant,fish_vacuum_Meeting_1_Introduction_Discussion,High Seas Fishing Inc.,0,1,"Small vessels are the backbone of the company, and this improves operations.",,NA,NA
plan,fish_vacuum_Meeting_1_Introduction,fish_vacuum,0,NA,NA,,NA,NA
participant,fish_vacuum_Meeting_1_Introduction,Seal,0,0,Balanced view on new technology applications.,,NA,NA
participant,fish_vacuum_Meeting_1_Introduction,High Seas Fishing Inc.,0,1,"Small vessels are the backbone of the company, and this improves operations.",,NA,NA
about,fish_vacuum_Travel_Bay_Harvest_Corporation_Discussion,fish_vacuum_Travel_Bay_Harvest_Corporation,0,NA,NA,,planned,NA
about,fish_vacuum_Travel_Bay_Harvest_Corporation_Discussion,fish_vacuum,0,NA,NA,,NA,NA
participant,fish_vacuum_Travel_Bay_Harvest_Corporation_Discussion,Simone Kat,0,-0.1,Would rather see money go to tourism initiatives,,NA,NA
refers_to,fish_vacuum_Travel_Bay_Harvest_Corporation_Discussion,30192735,0,NA,NA,,NA,NA
plan,fish_vacuum_Travel_Bay_Harvest_Corporation,fish_vacuum,0,NA,NA,,NA,NA
travel,fish_vacuum_Travel_Bay_Harvest_Corporation,30192735,0,NA,NA,,NA,NA
participant,fish_vacuum_Travel_Bay_Harvest_Corporation,Simone Kat,0,-0.1,Would rather see money go to tourism initiatives,,NA,NA
about,fish_vacuum_Meeting_2_Cost_Benefit_Analysis_Discussion,fish_vacuum_Meeting_2_Cost_Benefit_Analysis,0,NA,NA,,completed,NA
about,fish_vacuum_Meeting_2_Cost_Benefit_Analysis_Discussion,fish_vacuum,0,NA,NA,,NA,NA
participant,fish_vacuum_Meeting_2_Cost_Benefit_Analysis_Discussion,High Seas Fishing Inc.,0,1,"Small vessels are the backbone of the company, and this improves operations.",,NA,NA
plan,fish_vacuum_Meeting_2_Cost_Benefit_Analysis,fish_vacuum,0,NA,NA,,NA,NA
participant,fish_vacuum_Meeting_2_Cost_Benefit_Analysis,High Seas Fishing Inc.,0,1,"Small vessels are the backbone of the company, and this improves operations.",,NA,NA
about,fish_vacuum_Travel_Bay_Harvest_Corporation_Completed_Discussion,fish_vacuum_Travel_Bay_Harvest_Corporation,0,NA,NA,,completed,NA
about,fish_vacuum_Travel_Bay_Harvest_Corporation_Completed_Discussion,fish_vacuum,0,NA,NA,,NA,NA
participant,fish_vacuum_Travel_Bay_Harvest_Corporation_Completed_Discussion,Simone Kat,0,-0.1,Would rather see money go to tourism initiatives,,NA,NA
refers_to,fish_vacuum_Travel_Bay_Harvest_Corporation_Completed_Discussion,30192735,0,NA,NA,,NA,NA
about,low_volume_crane_Travel_Harbor_Route_Solutions_Discussion,low_volume_crane_Travel_Harbor_Route_Solutions,0,NA,NA,,planned,NA
about,low_volume_crane_Travel_Harbor_Route_Solutions_Discussion,low_volume_crane,0,NA,NA,,NA,NA
participant,low_volume_crane_Travel_Harbor_Route_Solutions_Discussion,Seal,0,0.1,Recognizes the crane's benefit to small-scale operations.,,NA,NA
refers_to,low_volume_crane_Travel_Harbor_Route_Solutions_Discussion,35889363,0,NA,NA,,NA,NA
plan,low_volume_crane_Travel_Harbor_Route_Solutions,low_volume_crane,0,NA,NA,,NA,NA
travel,low_volume_crane_Travel_Harbor_Route_Solutions,35889363,0,NA,NA,,NA,NA
participant,low_volume_crane_Travel_Harbor_Route_Solutions,Seal,0,0.1,Recognizes the crane's benefit to small-scale operations.,,NA,NA
about,low_volume_crane_Travel_Harbor_Route_Solutions_Completed_Discussion_Crane,low_volume_crane_Travel_Harbor_Route_Solutions,0,NA,NA,,completed,NA
about,low_volume_crane_Travel_Harbor_Route_Solutions_Completed_Discussion_Crane,low_volume_crane,0,NA,NA,,NA,NA
participant,low_volume_crane_Travel_Harbor_Route_Solutions_Completed_Discussion_Crane,Seal,0,0.1,Recognizes the crane's benefit to small-scale operations.,,NA,NA
refers_to,low_volume_crane_Travel_Harbor_Route_Solutions_Completed_Discussion_Crane,35889363,0,NA,NA,,NA,NA
about,low_volume_crane_Travel_Harbor_Builders_Discussion,low_volume_crane_Travel_Harbor_Builders,0,NA,NA,,planned,NA
about,low_volume_crane_Travel_Harbor_Builders_Discussion,low_volume_crane,0,NA,NA,,NA,NA
participant,low_volume_crane_Travel_Harbor_Builders_Discussion,Simone Kat,0,0.75,"Supports small-scale operations, which align with small vessel activities and tourism. Tourism is increasingly focused on small scale pictureque fishing",,NA,NA
refers_to,low_volume_crane_Travel_Harbor_Builders_Discussion,35922181,0,NA,NA,,NA,NA
plan,low_volume_crane_Travel_Harbor_Builders,low_volume_crane,0,NA,NA,,NA,NA
travel,low_volume_crane_Travel_Harbor_Builders,35922181,0,NA,NA,,NA,NA
participant,low_volume_crane_Travel_Harbor_Builders,Simone Kat,0,0.75,"Supports small-scale operations, which align with small vessel activities and tourism. Tourism is increasingly focused on small scale pictureque fishing",,NA,NA
about,low_volume_crane_Travel_Haacklee_Assembly_Co_Discussion,low_volume_crane_Travel_Haacklee_Assembly_Co,0,NA,NA,,planned,NA
about,low_volume_crane_Travel_Haacklee_Assembly_Co_Discussion,low_volume_crane,0,NA,NA,,NA,NA
participant,low_volume_crane_Travel_Haacklee_Assembly_Co_Discussion,Simone Kat,0,0.75,"Supports small-scale operations, which align with small vessel activities and tourism. Tourism is increasingly focused on small scale pictureque fishing",,NA,NA
refers_to,low_volume_crane_Travel_Haacklee_Assembly_Co_Discussion,35872967,0,NA,NA,,NA,NA
plan,low_volume_crane_Travel_Haacklee_Assembly_Co,low_volume_crane,0,NA,NA,,NA,NA
travel,low_volume_crane_Travel_Haacklee_Assembly_Co,35872967,0,NA,NA,,NA,NA
participant,low_volume_crane_Travel_Haacklee_Assembly_Co,Simone Kat,0,0.75,"Supports small-scale operations, which align with small vessel activities and tourism. Tourism is increasingly focused on small scale pictureque fishing",,NA,NA
about,low_volume_crane_Meeting_8_Report_Discussion,low_volume_crane_Meeting_8_Report,0,NA,NA,,planned,NA
about,low_volume_crane_Meeting_8_Report_Discussion,low_volume_crane,0,NA,NA,,NA,NA
participant,low_volume_crane_Meeting_8_Report_Discussion,Seal,0,0.1,Recognizes the crane's benefit to small-scale operations.,,NA,NA
plan,low_volume_crane_Meeting_8_Report,low_volume_crane,0,NA,NA,,NA,NA
participant,low_volume_crane_Meeting_8_Report,Seal,0,0.1,Recognizes the crane's benefit to small-scale operations.,,NA,NA
about,low_volume_crane_Travel_Harbor_Builders_Completed_Discussion,low_volume_crane_Travel_Harbor_Builders,0,NA,NA,,completed,NA
about,low_volume_crane_Travel_Harbor_Builders_Completed_Discussion,low_volume_crane,0,NA,NA,,NA,NA
participant,low_volume_crane_Travel_Harbor_Builders_Completed_Discussion,Simone Kat,0,0.75,"Supports small-scale operations, which align with small vessel activities and tourism. Tourism is increasingly focused on small scale pictureque fishing",,NA,NA
refers_to,low_volume_crane_Travel_Harbor_Builders_Completed_Discussion,35922181,0,NA,NA,,NA,NA
